Image,VideoIdx,FrameIdx,Class,t0
EmbryonVideoClassif/Frames/V107/200.png,V107,200.png,0,22.75
EmbryonVideoClassif/Frames/V107/201.png,V107,201.png,0,22.75
EmbryonVideoClassif/Frames/V107/202.png,V107,202.png,0,22.75
EmbryonVideoClassif/Frames/V107/203.png,V107,203.png,0,22.75
EmbryonVideoClassif/Frames/V107/204.png,V107,204.png,0,22.75
EmbryonVideoClassif/Frames/V107/205.png,V107,205.png,0,22.75
EmbryonVideoClassif/Frames/V107/206.png,V107,206.png,0,22.75
EmbryonVideoClassif/Frames/V107/207.png,V107,207.png,0,22.75
EmbryonVideoClassif/Frames/V107/208.png,V107,208.png,0,22.75
EmbryonVideoClassif/Frames/V107/209.png,V107,209.png,0,22.75
EmbryonVideoClassif/Frames/V107/210.png,V107,210.png,0,22.75
EmbryonVideoClassif/Frames/V107/211.png,V107,211.png,0,22.75
EmbryonVideoClassif/Frames/V107/212.png,V107,212.png,0,22.75
EmbryonVideoClassif/Frames/V107/213.png,V107,213.png,0,22.75
EmbryonVideoClassif/Frames/V107/214.png,V107,214.png,0,22.75
EmbryonVideoClassif/Frames/V107/215.png,V107,215.png,0,22.75
EmbryonVideoClassif/Frames/V107/216.png,V107,216.png,0,22.75
EmbryonVideoClassif/Frames/V107/217.png,V107,217.png,0,22.75
EmbryonVideoClassif/Frames/V107/218.png,V107,218.png,0,22.75
EmbryonVideoClassif/Frames/V107/219.png,V107,219.png,0,22.75
EmbryonVideoClassif/Frames/V107/220.png,V107,220.png,0,22.75
EmbryonVideoClassif/Frames/V107/221.png,V107,221.png,0,22.75
EmbryonVideoClassif/Frames/V107/222.png,V107,222.png,0,22.75
EmbryonVideoClassif/Frames/V107/223.png,V107,223.png,0,22.75
EmbryonVideoClassif/Frames/V107/224.png,V107,224.png,0,22.75
EmbryonVideoClassif/Frames/V107/225.png,V107,225.png,0,22.75
EmbryonVideoClassif/Frames/V107/226.png,V107,226.png,0,22.75
EmbryonVideoClassif/Frames/V107/227.png,V107,227.png,0,22.75
EmbryonVideoClassif/Frames/V107/228.png,V107,228.png,0,22.75
EmbryonVideoClassif/Frames/V107/229.png,V107,229.png,0,22.75
EmbryonVideoClassif/Frames/V107/230.png,V107,230.png,0,22.75
EmbryonVideoClassif/Frames/V107/231.png,V107,231.png,0,22.75
EmbryonVideoClassif/Frames/V107/232.png,V107,232.png,0,22.75
EmbryonVideoClassif/Frames/V107/233.png,V107,233.png,0,22.75
EmbryonVideoClassif/Frames/V107/234.png,V107,234.png,0,22.75
EmbryonVideoClassif/Frames/V107/235.png,V107,235.png,0,22.75
EmbryonVideoClassif/Frames/V107/236.png,V107,236.png,0,22.75
EmbryonVideoClassif/Frames/V107/237.png,V107,237.png,0,22.75
EmbryonVideoClassif/Frames/V107/238.png,V107,238.png,0,22.75
EmbryonVideoClassif/Frames/V107/239.png,V107,239.png,0,22.75
EmbryonVideoClassif/Frames/V107/240.png,V107,240.png,0,22.75
EmbryonVideoClassif/Frames/V107/241.png,V107,241.png,0,22.75
EmbryonVideoClassif/Frames/V107/242.png,V107,242.png,0,22.75
EmbryonVideoClassif/Frames/V107/243.png,V107,243.png,0,22.75
EmbryonVideoClassif/Frames/V107/244.png,V107,244.png,0,22.75
EmbryonVideoClassif/Frames/V107/245.png,V107,245.png,0,22.75
EmbryonVideoClassif/Frames/V107/246.png,V107,246.png,0,22.75
EmbryonVideoClassif/Frames/V107/247.png,V107,247.png,0,22.75
EmbryonVideoClassif/Frames/V107/248.png,V107,248.png,0,22.75
EmbryonVideoClassif/Frames/V107/249.png,V107,249.png,0,22.75
EmbryonVideoClassif/Frames/V107/250.png,V107,250.png,0,22.75
EmbryonVideoClassif/Frames/V107/251.png,V107,251.png,0,22.75
EmbryonVideoClassif/Frames/V107/252.png,V107,252.png,0,22.75
EmbryonVideoClassif/Frames/V107/253.png,V107,253.png,0,22.75
EmbryonVideoClassif/Frames/V107/254.png,V107,254.png,0,22.75
EmbryonVideoClassif/Frames/V107/255.png,V107,255.png,0,22.75
EmbryonVideoClassif/Frames/V107/256.png,V107,256.png,0,22.75
EmbryonVideoClassif/Frames/V107/257.png,V107,257.png,0,22.75
EmbryonVideoClassif/Frames/V107/258.png,V107,258.png,0,22.75
EmbryonVideoClassif/Frames/V107/259.png,V107,259.png,0,22.75
EmbryonVideoClassif/Frames/V107/260.png,V107,260.png,0,22.75
EmbryonVideoClassif/Frames/V107/261.png,V107,261.png,0,22.75
EmbryonVideoClassif/Frames/V107/262.png,V107,262.png,0,22.75
EmbryonVideoClassif/Frames/V107/263.png,V107,263.png,0,22.75
EmbryonVideoClassif/Frames/V107/264.png,V107,264.png,0,22.75
EmbryonVideoClassif/Frames/V107/265.png,V107,265.png,0,22.75
EmbryonVideoClassif/Frames/V107/266.png,V107,266.png,0,22.75
EmbryonVideoClassif/Frames/V107/267.png,V107,267.png,0,22.75
EmbryonVideoClassif/Frames/V107/268.png,V107,268.png,0,22.75
EmbryonVideoClassif/Frames/V107/269.png,V107,269.png,0,22.75
EmbryonVideoClassif/Frames/V107/270.png,V107,270.png,0,22.75
EmbryonVideoClassif/Frames/V107/271.png,V107,271.png,0,22.75
EmbryonVideoClassif/Frames/V107/272.png,V107,272.png,0,22.75
EmbryonVideoClassif/Frames/V107/273.png,V107,273.png,0,22.75
EmbryonVideoClassif/Frames/V107/274.png,V107,274.png,0,22.75
EmbryonVideoClassif/Frames/V107/275.png,V107,275.png,0,22.75
EmbryonVideoClassif/Frames/V107/276.png,V107,276.png,0,22.75
EmbryonVideoClassif/Frames/V107/277.png,V107,277.png,0,22.75
EmbryonVideoClassif/Frames/V107/278.png,V107,278.png,0,22.75
EmbryonVideoClassif/Frames/V107/279.png,V107,279.png,0,22.75
EmbryonVideoClassif/Frames/V107/280.png,V107,280.png,0,22.75
EmbryonVideoClassif/Frames/V107/281.png,V107,281.png,0,22.75
EmbryonVideoClassif/Frames/V107/282.png,V107,282.png,0,22.75
EmbryonVideoClassif/Frames/V107/283.png,V107,283.png,0,22.75
EmbryonVideoClassif/Frames/V107/284.png,V107,284.png,0,22.75
EmbryonVideoClassif/Frames/V107/285.png,V107,285.png,0,22.75
EmbryonVideoClassif/Frames/V107/286.png,V107,286.png,0,22.75
EmbryonVideoClassif/Frames/V107/287.png,V107,287.png,0,22.75
EmbryonVideoClassif/Frames/V107/288.png,V107,288.png,0,22.75
EmbryonVideoClassif/Frames/V107/289.png,V107,289.png,0,22.75
EmbryonVideoClassif/Frames/V107/290.png,V107,290.png,0,22.75
EmbryonVideoClassif/Frames/V107/291.png,V107,291.png,0,22.75
EmbryonVideoClassif/Frames/V107/292.png,V107,292.png,0,22.75
EmbryonVideoClassif/Frames/V107/293.png,V107,293.png,0,22.75
EmbryonVideoClassif/Frames/V107/294.png,V107,294.png,0,22.75
EmbryonVideoClassif/Frames/V107/295.png,V107,295.png,0,22.75
EmbryonVideoClassif/Frames/V107/296.png,V107,296.png,0,22.75
EmbryonVideoClassif/Frames/V107/297.png,V107,297.png,0,22.75
EmbryonVideoClassif/Frames/V107/298.png,V107,298.png,0,22.75
EmbryonVideoClassif/Frames/V107/299.png,V107,299.png,0,22.75
EmbryonVideoClassif/Frames/V107/300.png,V107,300.png,0,22.75
EmbryonVideoClassif/Frames/V108/1.png,V108,1.png,0,22.75
EmbryonVideoClassif/Frames/V108/2.png,V108,2.png,0,22.75
EmbryonVideoClassif/Frames/V108/3.png,V108,3.png,0,22.75
EmbryonVideoClassif/Frames/V108/4.png,V108,4.png,0,22.75
EmbryonVideoClassif/Frames/V108/5.png,V108,5.png,0,22.75
EmbryonVideoClassif/Frames/V108/6.png,V108,6.png,0,22.75
EmbryonVideoClassif/Frames/V108/7.png,V108,7.png,0,22.75
EmbryonVideoClassif/Frames/V108/8.png,V108,8.png,0,22.75
EmbryonVideoClassif/Frames/V108/9.png,V108,9.png,0,22.75
EmbryonVideoClassif/Frames/V108/10.png,V108,10.png,0,22.75
EmbryonVideoClassif/Frames/V108/11.png,V108,11.png,0,22.75
EmbryonVideoClassif/Frames/V108/12.png,V108,12.png,0,22.75
EmbryonVideoClassif/Frames/V108/13.png,V108,13.png,0,22.75
EmbryonVideoClassif/Frames/V108/14.png,V108,14.png,0,22.75
EmbryonVideoClassif/Frames/V108/15.png,V108,15.png,0,22.75
EmbryonVideoClassif/Frames/V108/16.png,V108,16.png,0,22.75
EmbryonVideoClassif/Frames/V108/17.png,V108,17.png,0,22.75
EmbryonVideoClassif/Frames/V108/18.png,V108,18.png,0,22.75
EmbryonVideoClassif/Frames/V108/19.png,V108,19.png,0,22.75
EmbryonVideoClassif/Frames/V108/20.png,V108,20.png,0,22.75
EmbryonVideoClassif/Frames/V108/21.png,V108,21.png,0,22.75
EmbryonVideoClassif/Frames/V108/22.png,V108,22.png,0,22.75
EmbryonVideoClassif/Frames/V108/23.png,V108,23.png,0,22.75
EmbryonVideoClassif/Frames/V108/24.png,V108,24.png,0,22.75
EmbryonVideoClassif/Frames/V108/25.png,V108,25.png,0,22.75
EmbryonVideoClassif/Frames/V108/26.png,V108,26.png,0,22.75
EmbryonVideoClassif/Frames/V108/27.png,V108,27.png,0,22.75
EmbryonVideoClassif/Frames/V108/28.png,V108,28.png,0,22.75
EmbryonVideoClassif/Frames/V108/29.png,V108,29.png,0,22.75
EmbryonVideoClassif/Frames/V108/30.png,V108,30.png,0,22.75
EmbryonVideoClassif/Frames/V108/31.png,V108,31.png,0,22.75
EmbryonVideoClassif/Frames/V108/32.png,V108,32.png,0,22.75
EmbryonVideoClassif/Frames/V108/33.png,V108,33.png,0,22.75
EmbryonVideoClassif/Frames/V108/34.png,V108,34.png,0,22.75
EmbryonVideoClassif/Frames/V108/35.png,V108,35.png,0,22.75
EmbryonVideoClassif/Frames/V108/36.png,V108,36.png,0,22.75
EmbryonVideoClassif/Frames/V108/37.png,V108,37.png,0,22.75
EmbryonVideoClassif/Frames/V108/38.png,V108,38.png,0,22.75
EmbryonVideoClassif/Frames/V108/39.png,V108,39.png,0,22.75
EmbryonVideoClassif/Frames/V108/40.png,V108,40.png,0,22.75
EmbryonVideoClassif/Frames/V108/41.png,V108,41.png,0,22.75
EmbryonVideoClassif/Frames/V108/42.png,V108,42.png,0,22.75
EmbryonVideoClassif/Frames/V108/43.png,V108,43.png,0,22.75
EmbryonVideoClassif/Frames/V108/44.png,V108,44.png,0,22.75
EmbryonVideoClassif/Frames/V108/45.png,V108,45.png,0,22.75
EmbryonVideoClassif/Frames/V108/46.png,V108,46.png,0,22.75
EmbryonVideoClassif/Frames/V108/47.png,V108,47.png,0,22.75
EmbryonVideoClassif/Frames/V108/48.png,V108,48.png,0,22.75
EmbryonVideoClassif/Frames/V108/49.png,V108,49.png,0,22.75
EmbryonVideoClassif/Frames/V108/50.png,V108,50.png,0,22.75
EmbryonVideoClassif/Frames/V108/51.png,V108,51.png,0,22.75
EmbryonVideoClassif/Frames/V108/52.png,V108,52.png,0,22.75
EmbryonVideoClassif/Frames/V108/53.png,V108,53.png,0,22.75
EmbryonVideoClassif/Frames/V108/54.png,V108,54.png,0,22.75
EmbryonVideoClassif/Frames/V108/55.png,V108,55.png,0,22.75
EmbryonVideoClassif/Frames/V108/56.png,V108,56.png,0,22.75
EmbryonVideoClassif/Frames/V108/57.png,V108,57.png,0,22.75
EmbryonVideoClassif/Frames/V108/58.png,V108,58.png,0,22.75
EmbryonVideoClassif/Frames/V108/59.png,V108,59.png,0,22.75
EmbryonVideoClassif/Frames/V108/60.png,V108,60.png,0,22.75
EmbryonVideoClassif/Frames/V108/61.png,V108,61.png,0,22.75
EmbryonVideoClassif/Frames/V108/62.png,V108,62.png,0,22.75
EmbryonVideoClassif/Frames/V108/63.png,V108,63.png,0,22.75
EmbryonVideoClassif/Frames/V108/64.png,V108,64.png,0,22.75
EmbryonVideoClassif/Frames/V108/65.png,V108,65.png,0,22.75
EmbryonVideoClassif/Frames/V108/66.png,V108,66.png,0,22.75
EmbryonVideoClassif/Frames/V108/67.png,V108,67.png,0,22.75
EmbryonVideoClassif/Frames/V108/68.png,V108,68.png,0,22.75
EmbryonVideoClassif/Frames/V108/69.png,V108,69.png,0,22.75
EmbryonVideoClassif/Frames/V108/70.png,V108,70.png,0,22.75
EmbryonVideoClassif/Frames/V108/71.png,V108,71.png,0,22.75
EmbryonVideoClassif/Frames/V108/72.png,V108,72.png,0,22.75
EmbryonVideoClassif/Frames/V108/73.png,V108,73.png,0,22.75
EmbryonVideoClassif/Frames/V108/74.png,V108,74.png,0,22.75
EmbryonVideoClassif/Frames/V108/75.png,V108,75.png,0,22.75
EmbryonVideoClassif/Frames/V108/76.png,V108,76.png,0,22.75
EmbryonVideoClassif/Frames/V108/77.png,V108,77.png,0,22.75
EmbryonVideoClassif/Frames/V108/78.png,V108,78.png,0,22.75
EmbryonVideoClassif/Frames/V108/79.png,V108,79.png,0,22.75
EmbryonVideoClassif/Frames/V108/80.png,V108,80.png,0,22.75
EmbryonVideoClassif/Frames/V108/81.png,V108,81.png,0,22.75
EmbryonVideoClassif/Frames/V108/82.png,V108,82.png,0,22.75
EmbryonVideoClassif/Frames/V108/83.png,V108,83.png,0,22.75
EmbryonVideoClassif/Frames/V108/84.png,V108,84.png,0,22.75
EmbryonVideoClassif/Frames/V108/85.png,V108,85.png,0,22.75
EmbryonVideoClassif/Frames/V108/86.png,V108,86.png,0,22.75
EmbryonVideoClassif/Frames/V108/87.png,V108,87.png,0,22.75
EmbryonVideoClassif/Frames/V108/88.png,V108,88.png,0,22.75
EmbryonVideoClassif/Frames/V108/89.png,V108,89.png,0,22.75
EmbryonVideoClassif/Frames/V108/90.png,V108,90.png,0,22.75
EmbryonVideoClassif/Frames/V108/91.png,V108,91.png,0,22.75
EmbryonVideoClassif/Frames/V108/92.png,V108,92.png,0,22.75
EmbryonVideoClassif/Frames/V108/93.png,V108,93.png,0,22.75
EmbryonVideoClassif/Frames/V108/94.png,V108,94.png,0,22.75
EmbryonVideoClassif/Frames/V108/95.png,V108,95.png,0,22.75
EmbryonVideoClassif/Frames/V108/96.png,V108,96.png,0,22.75
EmbryonVideoClassif/Frames/V108/97.png,V108,97.png,0,22.75
EmbryonVideoClassif/Frames/V108/98.png,V108,98.png,0,22.75
EmbryonVideoClassif/Frames/V108/99.png,V108,99.png,0,22.75
EmbryonVideoClassif/Frames/V108/100.png,V108,100.png,0,22.75
EmbryonVideoClassif/Frames/V108/101.png,V108,101.png,0,22.75
EmbryonVideoClassif/Frames/V108/102.png,V108,102.png,0,22.75
EmbryonVideoClassif/Frames/V108/103.png,V108,103.png,0,22.75
EmbryonVideoClassif/Frames/V108/104.png,V108,104.png,0,22.75
EmbryonVideoClassif/Frames/V108/105.png,V108,105.png,0,22.75
EmbryonVideoClassif/Frames/V108/106.png,V108,106.png,0,22.75
EmbryonVideoClassif/Frames/V108/107.png,V108,107.png,0,22.75
EmbryonVideoClassif/Frames/V108/108.png,V108,108.png,0,22.75
EmbryonVideoClassif/Frames/V108/109.png,V108,109.png,0,22.75
EmbryonVideoClassif/Frames/V108/110.png,V108,110.png,0,22.75
EmbryonVideoClassif/Frames/V108/111.png,V108,111.png,0,22.75
EmbryonVideoClassif/Frames/V108/112.png,V108,112.png,0,22.75
EmbryonVideoClassif/Frames/V108/113.png,V108,113.png,0,22.75
EmbryonVideoClassif/Frames/V108/114.png,V108,114.png,0,22.75
EmbryonVideoClassif/Frames/V108/115.png,V108,115.png,0,22.75
EmbryonVideoClassif/Frames/V108/116.png,V108,116.png,0,22.75
EmbryonVideoClassif/Frames/V108/117.png,V108,117.png,0,22.75
EmbryonVideoClassif/Frames/V108/118.png,V108,118.png,0,22.75
EmbryonVideoClassif/Frames/V108/119.png,V108,119.png,0,22.75
EmbryonVideoClassif/Frames/V108/120.png,V108,120.png,0,22.75
EmbryonVideoClassif/Frames/V108/121.png,V108,121.png,0,22.75
EmbryonVideoClassif/Frames/V108/122.png,V108,122.png,0,22.75
EmbryonVideoClassif/Frames/V108/123.png,V108,123.png,0,22.75
EmbryonVideoClassif/Frames/V108/124.png,V108,124.png,0,22.75
EmbryonVideoClassif/Frames/V108/125.png,V108,125.png,0,22.75
EmbryonVideoClassif/Frames/V108/126.png,V108,126.png,0,22.75
EmbryonVideoClassif/Frames/V108/127.png,V108,127.png,0,22.75
EmbryonVideoClassif/Frames/V108/128.png,V108,128.png,0,22.75
EmbryonVideoClassif/Frames/V108/129.png,V108,129.png,0,22.75
EmbryonVideoClassif/Frames/V108/130.png,V108,130.png,0,22.75
EmbryonVideoClassif/Frames/V108/131.png,V108,131.png,0,22.75
EmbryonVideoClassif/Frames/V108/132.png,V108,132.png,0,22.75
EmbryonVideoClassif/Frames/V108/133.png,V108,133.png,0,22.75
EmbryonVideoClassif/Frames/V108/134.png,V108,134.png,0,22.75
EmbryonVideoClassif/Frames/V108/135.png,V108,135.png,0,22.75
EmbryonVideoClassif/Frames/V108/136.png,V108,136.png,0,22.75
EmbryonVideoClassif/Frames/V108/137.png,V108,137.png,0,22.75
EmbryonVideoClassif/Frames/V108/138.png,V108,138.png,0,22.75
EmbryonVideoClassif/Frames/V108/139.png,V108,139.png,0,22.75
EmbryonVideoClassif/Frames/V108/140.png,V108,140.png,0,22.75
EmbryonVideoClassif/Frames/V108/141.png,V108,141.png,0,22.75
EmbryonVideoClassif/Frames/V108/142.png,V108,142.png,0,22.75
EmbryonVideoClassif/Frames/V108/143.png,V108,143.png,0,22.75
EmbryonVideoClassif/Frames/V108/144.png,V108,144.png,0,22.75
EmbryonVideoClassif/Frames/V108/145.png,V108,145.png,0,22.75
EmbryonVideoClassif/Frames/V108/146.png,V108,146.png,0,22.75
EmbryonVideoClassif/Frames/V108/147.png,V108,147.png,0,22.75
EmbryonVideoClassif/Frames/V108/148.png,V108,148.png,0,22.75
EmbryonVideoClassif/Frames/V108/149.png,V108,149.png,0,22.75
EmbryonVideoClassif/Frames/V108/150.png,V108,150.png,0,22.75
EmbryonVideoClassif/Frames/V108/151.png,V108,151.png,0,22.75
EmbryonVideoClassif/Frames/V108/152.png,V108,152.png,0,22.75
EmbryonVideoClassif/Frames/V108/153.png,V108,153.png,0,22.75
EmbryonVideoClassif/Frames/V108/154.png,V108,154.png,0,22.75
EmbryonVideoClassif/Frames/V108/155.png,V108,155.png,0,22.75
EmbryonVideoClassif/Frames/V108/156.png,V108,156.png,0,22.75
EmbryonVideoClassif/Frames/V108/157.png,V108,157.png,0,22.75
EmbryonVideoClassif/Frames/V108/158.png,V108,158.png,0,22.75
EmbryonVideoClassif/Frames/V108/159.png,V108,159.png,0,22.75
EmbryonVideoClassif/Frames/V108/160.png,V108,160.png,0,22.75
EmbryonVideoClassif/Frames/V108/161.png,V108,161.png,0,22.75
EmbryonVideoClassif/Frames/V108/162.png,V108,162.png,0,22.75
EmbryonVideoClassif/Frames/V108/163.png,V108,163.png,0,22.75
EmbryonVideoClassif/Frames/V108/164.png,V108,164.png,0,22.75
EmbryonVideoClassif/Frames/V108/165.png,V108,165.png,0,22.75
EmbryonVideoClassif/Frames/V108/166.png,V108,166.png,0,22.75
EmbryonVideoClassif/Frames/V108/167.png,V108,167.png,0,22.75
EmbryonVideoClassif/Frames/V108/168.png,V108,168.png,0,22.75
EmbryonVideoClassif/Frames/V108/169.png,V108,169.png,0,22.75
EmbryonVideoClassif/Frames/V108/170.png,V108,170.png,0,22.75
EmbryonVideoClassif/Frames/V108/171.png,V108,171.png,0,22.75
EmbryonVideoClassif/Frames/V108/172.png,V108,172.png,0,22.75
EmbryonVideoClassif/Frames/V108/173.png,V108,173.png,0,22.75
EmbryonVideoClassif/Frames/V108/174.png,V108,174.png,0,22.75
EmbryonVideoClassif/Frames/V108/175.png,V108,175.png,0,22.75
EmbryonVideoClassif/Frames/V108/176.png,V108,176.png,0,22.75
EmbryonVideoClassif/Frames/V108/177.png,V108,177.png,0,22.75
EmbryonVideoClassif/Frames/V108/178.png,V108,178.png,0,22.75
EmbryonVideoClassif/Frames/V108/179.png,V108,179.png,0,22.75
EmbryonVideoClassif/Frames/V108/180.png,V108,180.png,0,22.75
EmbryonVideoClassif/Frames/V108/181.png,V108,181.png,0,22.75
EmbryonVideoClassif/Frames/V108/182.png,V108,182.png,0,22.75
EmbryonVideoClassif/Frames/V108/183.png,V108,183.png,0,22.75
EmbryonVideoClassif/Frames/V108/184.png,V108,184.png,0,22.75
EmbryonVideoClassif/Frames/V108/185.png,V108,185.png,0,22.75
EmbryonVideoClassif/Frames/V108/186.png,V108,186.png,0,22.75
EmbryonVideoClassif/Frames/V108/187.png,V108,187.png,0,22.75
EmbryonVideoClassif/Frames/V108/188.png,V108,188.png,0,22.75
EmbryonVideoClassif/Frames/V108/189.png,V108,189.png,0,22.75
EmbryonVideoClassif/Frames/V108/190.png,V108,190.png,0,22.75
EmbryonVideoClassif/Frames/V108/191.png,V108,191.png,0,22.75
EmbryonVideoClassif/Frames/V108/192.png,V108,192.png,0,22.75
EmbryonVideoClassif/Frames/V108/193.png,V108,193.png,0,22.75
EmbryonVideoClassif/Frames/V108/194.png,V108,194.png,0,22.75
EmbryonVideoClassif/Frames/V108/195.png,V108,195.png,0,22.75
EmbryonVideoClassif/Frames/V108/196.png,V108,196.png,0,22.75
EmbryonVideoClassif/Frames/V108/197.png,V108,197.png,0,22.75
EmbryonVideoClassif/Frames/V108/198.png,V108,198.png,0,22.75
EmbryonVideoClassif/Frames/V108/199.png,V108,199.png,0,22.75
EmbryonVideoClassif/Frames/V108/200.png,V108,200.png,0,22.75
EmbryonVideoClassif/Frames/V108/201.png,V108,201.png,0,22.75
EmbryonVideoClassif/Frames/V108/202.png,V108,202.png,0,22.75
EmbryonVideoClassif/Frames/V108/203.png,V108,203.png,0,22.75
EmbryonVideoClassif/Frames/V108/204.png,V108,204.png,0,22.75
EmbryonVideoClassif/Frames/V108/205.png,V108,205.png,0,22.75
EmbryonVideoClassif/Frames/V108/206.png,V108,206.png,0,22.75
EmbryonVideoClassif/Frames/V108/207.png,V108,207.png,0,22.75
EmbryonVideoClassif/Frames/V108/208.png,V108,208.png,0,22.75
EmbryonVideoClassif/Frames/V108/209.png,V108,209.png,0,22.75
EmbryonVideoClassif/Frames/V108/210.png,V108,210.png,0,22.75
EmbryonVideoClassif/Frames/V108/211.png,V108,211.png,0,22.75
EmbryonVideoClassif/Frames/V108/212.png,V108,212.png,0,22.75
EmbryonVideoClassif/Frames/V108/213.png,V108,213.png,0,22.75
EmbryonVideoClassif/Frames/V108/214.png,V108,214.png,0,22.75
EmbryonVideoClassif/Frames/V108/215.png,V108,215.png,0,22.75
EmbryonVideoClassif/Frames/V108/216.png,V108,216.png,0,22.75
EmbryonVideoClassif/Frames/V108/217.png,V108,217.png,0,22.75
EmbryonVideoClassif/Frames/V108/218.png,V108,218.png,0,22.75
EmbryonVideoClassif/Frames/V108/219.png,V108,219.png,0,22.75
EmbryonVideoClassif/Frames/V108/220.png,V108,220.png,0,22.75
EmbryonVideoClassif/Frames/V108/221.png,V108,221.png,0,22.75
EmbryonVideoClassif/Frames/V108/222.png,V108,222.png,0,22.75
EmbryonVideoClassif/Frames/V108/223.png,V108,223.png,0,22.75
EmbryonVideoClassif/Frames/V108/224.png,V108,224.png,0,22.75
EmbryonVideoClassif/Frames/V108/225.png,V108,225.png,0,22.75
EmbryonVideoClassif/Frames/V108/226.png,V108,226.png,0,22.75
EmbryonVideoClassif/Frames/V108/227.png,V108,227.png,0,22.75
EmbryonVideoClassif/Frames/V108/228.png,V108,228.png,0,22.75
EmbryonVideoClassif/Frames/V108/229.png,V108,229.png,0,22.75
EmbryonVideoClassif/Frames/V108/230.png,V108,230.png,0,22.75
EmbryonVideoClassif/Frames/V108/231.png,V108,231.png,0,22.75
EmbryonVideoClassif/Frames/V108/232.png,V108,232.png,0,22.75
EmbryonVideoClassif/Frames/V108/233.png,V108,233.png,0,22.75
EmbryonVideoClassif/Frames/V108/234.png,V108,234.png,0,22.75
EmbryonVideoClassif/Frames/V108/235.png,V108,235.png,0,22.75
EmbryonVideoClassif/Frames/V108/236.png,V108,236.png,0,22.75
EmbryonVideoClassif/Frames/V108/237.png,V108,237.png,0,22.75
EmbryonVideoClassif/Frames/V108/238.png,V108,238.png,0,22.75
EmbryonVideoClassif/Frames/V108/239.png,V108,239.png,0,22.75
EmbryonVideoClassif/Frames/V108/240.png,V108,240.png,0,22.75
EmbryonVideoClassif/Frames/V108/241.png,V108,241.png,0,22.75
EmbryonVideoClassif/Frames/V108/242.png,V108,242.png,0,22.75
EmbryonVideoClassif/Frames/V108/243.png,V108,243.png,0,22.75
EmbryonVideoClassif/Frames/V108/244.png,V108,244.png,0,22.75
EmbryonVideoClassif/Frames/V108/245.png,V108,245.png,0,22.75
EmbryonVideoClassif/Frames/V108/246.png,V108,246.png,0,22.75
EmbryonVideoClassif/Frames/V108/247.png,V108,247.png,0,22.75
EmbryonVideoClassif/Frames/V108/248.png,V108,248.png,0,22.75
EmbryonVideoClassif/Frames/V108/249.png,V108,249.png,0,22.75
EmbryonVideoClassif/Frames/V108/250.png,V108,250.png,0,22.75
EmbryonVideoClassif/Frames/V108/251.png,V108,251.png,0,22.75
EmbryonVideoClassif/Frames/V108/252.png,V108,252.png,0,22.75
EmbryonVideoClassif/Frames/V108/253.png,V108,253.png,0,22.75
EmbryonVideoClassif/Frames/V108/254.png,V108,254.png,0,22.75
EmbryonVideoClassif/Frames/V108/255.png,V108,255.png,0,22.75
EmbryonVideoClassif/Frames/V108/256.png,V108,256.png,0,22.75
EmbryonVideoClassif/Frames/V108/257.png,V108,257.png,0,22.75
EmbryonVideoClassif/Frames/V108/258.png,V108,258.png,0,22.75
EmbryonVideoClassif/Frames/V108/259.png,V108,259.png,0,22.75
EmbryonVideoClassif/Frames/V108/260.png,V108,260.png,0,22.75
EmbryonVideoClassif/Frames/V108/261.png,V108,261.png,0,22.75
EmbryonVideoClassif/Frames/V108/262.png,V108,262.png,0,22.75
EmbryonVideoClassif/Frames/V108/263.png,V108,263.png,0,22.75
EmbryonVideoClassif/Frames/V108/264.png,V108,264.png,0,22.75
EmbryonVideoClassif/Frames/V108/265.png,V108,265.png,0,22.75
EmbryonVideoClassif/Frames/V108/266.png,V108,266.png,0,22.75
EmbryonVideoClassif/Frames/V108/267.png,V108,267.png,0,22.75
EmbryonVideoClassif/Frames/V108/268.png,V108,268.png,0,22.75
EmbryonVideoClassif/Frames/V108/269.png,V108,269.png,0,22.75
EmbryonVideoClassif/Frames/V108/270.png,V108,270.png,0,22.75
EmbryonVideoClassif/Frames/V108/271.png,V108,271.png,0,22.75
EmbryonVideoClassif/Frames/V108/272.png,V108,272.png,0,22.75
EmbryonVideoClassif/Frames/V108/273.png,V108,273.png,0,22.75
EmbryonVideoClassif/Frames/V108/274.png,V108,274.png,0,22.75
EmbryonVideoClassif/Frames/V108/275.png,V108,275.png,0,22.75
EmbryonVideoClassif/Frames/V108/276.png,V108,276.png,0,22.75
EmbryonVideoClassif/Frames/V108/277.png,V108,277.png,0,22.75
EmbryonVideoClassif/Frames/V108/278.png,V108,278.png,0,22.75
EmbryonVideoClassif/Frames/V108/279.png,V108,279.png,0,22.75
EmbryonVideoClassif/Frames/V108/280.png,V108,280.png,0,22.75
EmbryonVideoClassif/Frames/V108/281.png,V108,281.png,0,22.75
EmbryonVideoClassif/Frames/V108/282.png,V108,282.png,0,22.75
EmbryonVideoClassif/Frames/V108/283.png,V108,283.png,0,22.75
EmbryonVideoClassif/Frames/V108/284.png,V108,284.png,0,22.75
EmbryonVideoClassif/Frames/V108/285.png,V108,285.png,0,22.75
EmbryonVideoClassif/Frames/V108/286.png,V108,286.png,0,22.75
EmbryonVideoClassif/Frames/V108/287.png,V108,287.png,0,22.75
