,Class,VideoIdx,Unnamed: 0,Image,FrameIdx,t0
25887,1,V133,4887,EmbryonVideoClassif/Frames/V133/88.png,88.png,21.5
25888,1,V133,4888,EmbryonVideoClassif/Frames/V133/89.png,89.png,21.5
25889,1,V133,4889,EmbryonVideoClassif/Frames/V133/90.png,90.png,21.5
25890,1,V133,4890,EmbryonVideoClassif/Frames/V133/91.png,91.png,21.5
25891,1,V133,4891,EmbryonVideoClassif/Frames/V133/92.png,92.png,21.5
25892,1,V133,4892,EmbryonVideoClassif/Frames/V133/93.png,93.png,21.5
25893,1,V133,4893,EmbryonVideoClassif/Frames/V133/94.png,94.png,21.5
25894,1,V133,4894,EmbryonVideoClassif/Frames/V133/95.png,95.png,21.5
25895,1,V133,4895,EmbryonVideoClassif/Frames/V133/96.png,96.png,21.5
25896,1,V133,4896,EmbryonVideoClassif/Frames/V133/97.png,97.png,21.5
25897,1,V133,4897,EmbryonVideoClassif/Frames/V133/98.png,98.png,21.5
25898,1,V133,4898,EmbryonVideoClassif/Frames/V133/99.png,99.png,21.5
25899,1,V133,4899,EmbryonVideoClassif/Frames/V133/100.png,100.png,21.5
25900,1,V133,4900,EmbryonVideoClassif/Frames/V133/101.png,101.png,21.5
25901,1,V133,4901,EmbryonVideoClassif/Frames/V133/102.png,102.png,21.5
25902,1,V133,4902,EmbryonVideoClassif/Frames/V133/103.png,103.png,21.5
25903,1,V133,4903,EmbryonVideoClassif/Frames/V133/104.png,104.png,21.5
25904,1,V133,4904,EmbryonVideoClassif/Frames/V133/105.png,105.png,21.5
25905,1,V133,4905,EmbryonVideoClassif/Frames/V133/106.png,106.png,21.5
25906,1,V133,4906,EmbryonVideoClassif/Frames/V133/107.png,107.png,21.5
25907,1,V133,4907,EmbryonVideoClassif/Frames/V133/108.png,108.png,21.5
25908,1,V133,4908,EmbryonVideoClassif/Frames/V133/109.png,109.png,21.5
25909,1,V133,4909,EmbryonVideoClassif/Frames/V133/110.png,110.png,21.5
25910,1,V133,4910,EmbryonVideoClassif/Frames/V133/111.png,111.png,21.5
25911,1,V133,4911,EmbryonVideoClassif/Frames/V133/112.png,112.png,21.5
25912,1,V133,4912,EmbryonVideoClassif/Frames/V133/113.png,113.png,21.5
25913,1,V133,4913,EmbryonVideoClassif/Frames/V133/114.png,114.png,21.5
25914,1,V133,4914,EmbryonVideoClassif/Frames/V133/115.png,115.png,21.5
25915,1,V133,4915,EmbryonVideoClassif/Frames/V133/116.png,116.png,21.5
25916,1,V133,4916,EmbryonVideoClassif/Frames/V133/117.png,117.png,21.5
25917,1,V133,4917,EmbryonVideoClassif/Frames/V133/118.png,118.png,21.5
25918,1,V133,4918,EmbryonVideoClassif/Frames/V133/119.png,119.png,21.5
25919,1,V133,4919,EmbryonVideoClassif/Frames/V133/120.png,120.png,21.5
25920,1,V133,4920,EmbryonVideoClassif/Frames/V133/121.png,121.png,21.5
25921,1,V133,4921,EmbryonVideoClassif/Frames/V133/122.png,122.png,21.5
25922,1,V133,4922,EmbryonVideoClassif/Frames/V133/123.png,123.png,21.5
25923,1,V133,4923,EmbryonVideoClassif/Frames/V133/124.png,124.png,21.5
25924,1,V133,4924,EmbryonVideoClassif/Frames/V133/125.png,125.png,21.5
25925,1,V133,4925,EmbryonVideoClassif/Frames/V133/126.png,126.png,21.5
25926,1,V133,4926,EmbryonVideoClassif/Frames/V133/127.png,127.png,21.5
25927,1,V133,4927,EmbryonVideoClassif/Frames/V133/128.png,128.png,21.5
25928,1,V133,4928,EmbryonVideoClassif/Frames/V133/129.png,129.png,21.5
25929,1,V133,4929,EmbryonVideoClassif/Frames/V133/130.png,130.png,21.5
25930,1,V133,4930,EmbryonVideoClassif/Frames/V133/131.png,131.png,21.5
25931,1,V133,4931,EmbryonVideoClassif/Frames/V133/132.png,132.png,21.5
25932,1,V133,4932,EmbryonVideoClassif/Frames/V133/133.png,133.png,21.5
25933,1,V133,4933,EmbryonVideoClassif/Frames/V133/134.png,134.png,21.5
25934,1,V133,4934,EmbryonVideoClassif/Frames/V133/135.png,135.png,21.5
25935,1,V133,4935,EmbryonVideoClassif/Frames/V133/136.png,136.png,21.5
25936,1,V133,4936,EmbryonVideoClassif/Frames/V133/137.png,137.png,21.5
25937,1,V133,4937,EmbryonVideoClassif/Frames/V133/138.png,138.png,21.5
25938,1,V133,4938,EmbryonVideoClassif/Frames/V133/139.png,139.png,21.5
25939,1,V133,4939,EmbryonVideoClassif/Frames/V133/140.png,140.png,21.5
25940,1,V133,4940,EmbryonVideoClassif/Frames/V133/141.png,141.png,21.5
25941,1,V133,4941,EmbryonVideoClassif/Frames/V133/142.png,142.png,21.5
25942,1,V133,4942,EmbryonVideoClassif/Frames/V133/143.png,143.png,21.5
25943,1,V133,4943,EmbryonVideoClassif/Frames/V133/144.png,144.png,21.5
25944,1,V133,4944,EmbryonVideoClassif/Frames/V133/145.png,145.png,21.5
25945,1,V133,4945,EmbryonVideoClassif/Frames/V133/146.png,146.png,21.5
25946,1,V133,4946,EmbryonVideoClassif/Frames/V133/147.png,147.png,21.5
25947,1,V133,4947,EmbryonVideoClassif/Frames/V133/148.png,148.png,21.5
25948,1,V133,4948,EmbryonVideoClassif/Frames/V133/149.png,149.png,21.5
25949,1,V133,4949,EmbryonVideoClassif/Frames/V133/150.png,150.png,21.5
25950,1,V133,4950,EmbryonVideoClassif/Frames/V133/151.png,151.png,21.5
25951,1,V133,4951,EmbryonVideoClassif/Frames/V133/152.png,152.png,21.5
25952,1,V133,4952,EmbryonVideoClassif/Frames/V133/153.png,153.png,21.5
25953,1,V133,4953,EmbryonVideoClassif/Frames/V133/154.png,154.png,21.5
25954,1,V133,4954,EmbryonVideoClassif/Frames/V133/155.png,155.png,21.5
25955,1,V133,4955,EmbryonVideoClassif/Frames/V133/156.png,156.png,21.5
25956,1,V133,4956,EmbryonVideoClassif/Frames/V133/157.png,157.png,21.5
25957,1,V133,4957,EmbryonVideoClassif/Frames/V133/158.png,158.png,21.5
25958,1,V133,4958,EmbryonVideoClassif/Frames/V133/159.png,159.png,21.5
25959,1,V133,4959,EmbryonVideoClassif/Frames/V133/160.png,160.png,21.5
25960,1,V133,4960,EmbryonVideoClassif/Frames/V133/161.png,161.png,21.5
25961,1,V133,4961,EmbryonVideoClassif/Frames/V133/162.png,162.png,21.5
25962,1,V133,4962,EmbryonVideoClassif/Frames/V133/163.png,163.png,21.5
25963,1,V133,4963,EmbryonVideoClassif/Frames/V133/164.png,164.png,21.5
25964,1,V133,4964,EmbryonVideoClassif/Frames/V133/165.png,165.png,21.5
25965,1,V133,4965,EmbryonVideoClassif/Frames/V133/166.png,166.png,21.5
25966,1,V133,4966,EmbryonVideoClassif/Frames/V133/167.png,167.png,21.5
25967,1,V133,4967,EmbryonVideoClassif/Frames/V133/168.png,168.png,21.5
25968,1,V133,4968,EmbryonVideoClassif/Frames/V133/169.png,169.png,21.5
25969,1,V133,4969,EmbryonVideoClassif/Frames/V133/170.png,170.png,21.5
25970,1,V133,4970,EmbryonVideoClassif/Frames/V133/171.png,171.png,21.5
25971,1,V133,4971,EmbryonVideoClassif/Frames/V133/172.png,172.png,21.5
25972,1,V133,4972,EmbryonVideoClassif/Frames/V133/173.png,173.png,21.5
25973,1,V133,4973,EmbryonVideoClassif/Frames/V133/174.png,174.png,21.5
25974,1,V133,4974,EmbryonVideoClassif/Frames/V133/175.png,175.png,21.5
25975,1,V133,4975,EmbryonVideoClassif/Frames/V133/176.png,176.png,21.5
25976,1,V133,4976,EmbryonVideoClassif/Frames/V133/177.png,177.png,21.5
25977,1,V133,4977,EmbryonVideoClassif/Frames/V133/178.png,178.png,21.5
25978,1,V133,4978,EmbryonVideoClassif/Frames/V133/179.png,179.png,21.5
25979,1,V133,4979,EmbryonVideoClassif/Frames/V133/180.png,180.png,21.5
25980,1,V133,4980,EmbryonVideoClassif/Frames/V133/181.png,181.png,21.5
25981,1,V133,4981,EmbryonVideoClassif/Frames/V133/182.png,182.png,21.5
25982,1,V133,4982,EmbryonVideoClassif/Frames/V133/183.png,183.png,21.5
25983,1,V133,4983,EmbryonVideoClassif/Frames/V133/184.png,184.png,21.5
25984,1,V133,4984,EmbryonVideoClassif/Frames/V133/185.png,185.png,21.5
25985,1,V133,4985,EmbryonVideoClassif/Frames/V133/186.png,186.png,21.5
25986,1,V133,4986,EmbryonVideoClassif/Frames/V133/187.png,187.png,21.5
25987,1,V133,4987,EmbryonVideoClassif/Frames/V133/188.png,188.png,21.5
25988,1,V133,4988,EmbryonVideoClassif/Frames/V133/189.png,189.png,21.5
25989,1,V133,4989,EmbryonVideoClassif/Frames/V133/190.png,190.png,21.5
25990,1,V133,4990,EmbryonVideoClassif/Frames/V133/191.png,191.png,21.5
25991,1,V133,4991,EmbryonVideoClassif/Frames/V133/192.png,192.png,21.5
25992,1,V133,4992,EmbryonVideoClassif/Frames/V133/193.png,193.png,21.5
25993,1,V133,4993,EmbryonVideoClassif/Frames/V133/194.png,194.png,21.5
25994,1,V133,4994,EmbryonVideoClassif/Frames/V133/195.png,195.png,21.5
25995,1,V133,4995,EmbryonVideoClassif/Frames/V133/196.png,196.png,21.5
25996,1,V133,4996,EmbryonVideoClassif/Frames/V133/197.png,197.png,21.5
25997,1,V133,4997,EmbryonVideoClassif/Frames/V133/198.png,198.png,21.5
25998,1,V133,4998,EmbryonVideoClassif/Frames/V133/199.png,199.png,21.5
25999,1,V133,4999,EmbryonVideoClassif/Frames/V133/200.png,200.png,21.5
26000,1,V133,5000,EmbryonVideoClassif/Frames/V133/201.png,201.png,21.5
26001,1,V133,5001,EmbryonVideoClassif/Frames/V133/202.png,202.png,21.5
26002,1,V133,5002,EmbryonVideoClassif/Frames/V133/203.png,203.png,21.5
26003,1,V133,5003,EmbryonVideoClassif/Frames/V133/204.png,204.png,21.5
26004,1,V133,5004,EmbryonVideoClassif/Frames/V133/205.png,205.png,21.5
26005,1,V133,5005,EmbryonVideoClassif/Frames/V133/206.png,206.png,21.5
26006,1,V133,5006,EmbryonVideoClassif/Frames/V133/207.png,207.png,21.5
26007,1,V133,5007,EmbryonVideoClassif/Frames/V133/208.png,208.png,21.5
26008,1,V133,5008,EmbryonVideoClassif/Frames/V133/209.png,209.png,21.5
26009,1,V133,5009,EmbryonVideoClassif/Frames/V133/210.png,210.png,21.5
26010,1,V133,5010,EmbryonVideoClassif/Frames/V133/211.png,211.png,21.5
26011,1,V133,5011,EmbryonVideoClassif/Frames/V133/212.png,212.png,21.5
26012,1,V133,5012,EmbryonVideoClassif/Frames/V133/213.png,213.png,21.5
26013,1,V133,5013,EmbryonVideoClassif/Frames/V133/214.png,214.png,21.5
26014,1,V133,5014,EmbryonVideoClassif/Frames/V133/215.png,215.png,21.5
26015,1,V133,5015,EmbryonVideoClassif/Frames/V133/216.png,216.png,21.5
26016,1,V133,5016,EmbryonVideoClassif/Frames/V133/217.png,217.png,21.5
26017,1,V133,5017,EmbryonVideoClassif/Frames/V133/218.png,218.png,21.5
26018,1,V133,5018,EmbryonVideoClassif/Frames/V133/219.png,219.png,21.5
26019,1,V133,5019,EmbryonVideoClassif/Frames/V133/220.png,220.png,21.5
26020,1,V133,5020,EmbryonVideoClassif/Frames/V133/221.png,221.png,21.5
26021,1,V133,5021,EmbryonVideoClassif/Frames/V133/222.png,222.png,21.5
26022,1,V133,5022,EmbryonVideoClassif/Frames/V133/223.png,223.png,21.5
26023,1,V133,5023,EmbryonVideoClassif/Frames/V133/224.png,224.png,21.5
26024,1,V133,5024,EmbryonVideoClassif/Frames/V133/225.png,225.png,21.5
26025,1,V133,5025,EmbryonVideoClassif/Frames/V133/226.png,226.png,21.5
26026,1,V133,5026,EmbryonVideoClassif/Frames/V133/227.png,227.png,21.5
26027,1,V133,5027,EmbryonVideoClassif/Frames/V133/228.png,228.png,21.5
26028,1,V133,5028,EmbryonVideoClassif/Frames/V133/229.png,229.png,21.5
26029,1,V133,5029,EmbryonVideoClassif/Frames/V133/230.png,230.png,21.5
26030,1,V133,5030,EmbryonVideoClassif/Frames/V133/231.png,231.png,21.5
26031,1,V133,5031,EmbryonVideoClassif/Frames/V133/232.png,232.png,21.5
26032,1,V133,5032,EmbryonVideoClassif/Frames/V133/233.png,233.png,21.5
26033,1,V133,5033,EmbryonVideoClassif/Frames/V133/234.png,234.png,21.5
26034,1,V133,5034,EmbryonVideoClassif/Frames/V133/235.png,235.png,21.5
26035,1,V133,5035,EmbryonVideoClassif/Frames/V133/236.png,236.png,21.5
26036,1,V133,5036,EmbryonVideoClassif/Frames/V133/237.png,237.png,21.5
26037,1,V133,5037,EmbryonVideoClassif/Frames/V133/238.png,238.png,21.5
26038,1,V133,5038,EmbryonVideoClassif/Frames/V133/239.png,239.png,21.5
26039,1,V133,5039,EmbryonVideoClassif/Frames/V133/240.png,240.png,21.5
26040,1,V133,5040,EmbryonVideoClassif/Frames/V133/241.png,241.png,21.5
26041,1,V133,5041,EmbryonVideoClassif/Frames/V133/242.png,242.png,21.5
26042,1,V133,5042,EmbryonVideoClassif/Frames/V133/243.png,243.png,21.5
26043,1,V133,5043,EmbryonVideoClassif/Frames/V133/244.png,244.png,21.5
26044,1,V133,5044,EmbryonVideoClassif/Frames/V133/245.png,245.png,21.5
26045,1,V133,5045,EmbryonVideoClassif/Frames/V133/246.png,246.png,21.5
26046,1,V133,5046,EmbryonVideoClassif/Frames/V133/247.png,247.png,21.5
26047,1,V133,5047,EmbryonVideoClassif/Frames/V133/248.png,248.png,21.5
26048,1,V133,5048,EmbryonVideoClassif/Frames/V133/249.png,249.png,21.5
26049,1,V133,5049,EmbryonVideoClassif/Frames/V133/250.png,250.png,21.5
26050,1,V133,5050,EmbryonVideoClassif/Frames/V133/251.png,251.png,21.5
26051,1,V133,5051,EmbryonVideoClassif/Frames/V133/252.png,252.png,21.5
26052,1,V133,5052,EmbryonVideoClassif/Frames/V133/253.png,253.png,21.5
26053,1,V133,5053,EmbryonVideoClassif/Frames/V133/254.png,254.png,21.5
26054,1,V133,5054,EmbryonVideoClassif/Frames/V133/255.png,255.png,21.5
26055,1,V133,5055,EmbryonVideoClassif/Frames/V133/256.png,256.png,21.5
26056,1,V133,5056,EmbryonVideoClassif/Frames/V133/257.png,257.png,21.5
26057,1,V133,5057,EmbryonVideoClassif/Frames/V133/258.png,258.png,21.5
26058,1,V133,5058,EmbryonVideoClassif/Frames/V133/259.png,259.png,21.5
26059,1,V133,5059,EmbryonVideoClassif/Frames/V133/260.png,260.png,21.5
26060,1,V133,5060,EmbryonVideoClassif/Frames/V133/261.png,261.png,21.5
26061,1,V133,5061,EmbryonVideoClassif/Frames/V133/262.png,262.png,21.5
26062,1,V133,5062,EmbryonVideoClassif/Frames/V133/263.png,263.png,21.5
26063,1,V133,5063,EmbryonVideoClassif/Frames/V133/264.png,264.png,21.5
26064,1,V133,5064,EmbryonVideoClassif/Frames/V133/265.png,265.png,21.5
26065,1,V133,5065,EmbryonVideoClassif/Frames/V133/266.png,266.png,21.5
26066,1,V133,5066,EmbryonVideoClassif/Frames/V133/267.png,267.png,21.5
26067,1,V133,5067,EmbryonVideoClassif/Frames/V133/268.png,268.png,21.5
26068,1,V133,5068,EmbryonVideoClassif/Frames/V133/269.png,269.png,21.5
26069,1,V133,5069,EmbryonVideoClassif/Frames/V133/270.png,270.png,21.5
26070,1,V133,5070,EmbryonVideoClassif/Frames/V133/271.png,271.png,21.5
26071,1,V133,5071,EmbryonVideoClassif/Frames/V133/272.png,272.png,21.5
26072,1,V133,5072,EmbryonVideoClassif/Frames/V133/273.png,273.png,21.5
26073,1,V133,5073,EmbryonVideoClassif/Frames/V133/274.png,274.png,21.5
26074,1,V133,5074,EmbryonVideoClassif/Frames/V133/275.png,275.png,21.5
26075,1,V133,5075,EmbryonVideoClassif/Frames/V133/276.png,276.png,21.5
26076,1,V133,5076,EmbryonVideoClassif/Frames/V133/277.png,277.png,21.5
26077,1,V133,5077,EmbryonVideoClassif/Frames/V133/278.png,278.png,21.5
26078,1,V133,5078,EmbryonVideoClassif/Frames/V133/279.png,279.png,21.5
26079,1,V133,5079,EmbryonVideoClassif/Frames/V133/280.png,280.png,21.5
26080,1,V133,5080,EmbryonVideoClassif/Frames/V133/281.png,281.png,21.5
26081,1,V133,5081,EmbryonVideoClassif/Frames/V133/282.png,282.png,21.5
26082,1,V133,5082,EmbryonVideoClassif/Frames/V133/283.png,283.png,21.5
26083,1,V133,5083,EmbryonVideoClassif/Frames/V133/284.png,284.png,21.5
26084,1,V133,5084,EmbryonVideoClassif/Frames/V133/285.png,285.png,21.5
26085,1,V133,5085,EmbryonVideoClassif/Frames/V133/286.png,286.png,21.5
26086,1,V133,5086,EmbryonVideoClassif/Frames/V133/287.png,287.png,21.5
26087,1,V133,5087,EmbryonVideoClassif/Frames/V133/288.png,288.png,21.5
26088,1,V133,5088,EmbryonVideoClassif/Frames/V133/289.png,289.png,21.5
26089,1,V133,5089,EmbryonVideoClassif/Frames/V133/290.png,290.png,21.5
26090,1,V133,5090,EmbryonVideoClassif/Frames/V133/291.png,291.png,21.5
26091,1,V133,5091,EmbryonVideoClassif/Frames/V133/292.png,292.png,21.5
26092,1,V133,5092,EmbryonVideoClassif/Frames/V133/293.png,293.png,21.5
26093,1,V133,5093,EmbryonVideoClassif/Frames/V133/294.png,294.png,21.5
26094,1,V133,5094,EmbryonVideoClassif/Frames/V133/295.png,295.png,21.5
26095,1,V133,5095,EmbryonVideoClassif/Frames/V133/296.png,296.png,21.5
26096,1,V133,5096,EmbryonVideoClassif/Frames/V133/297.png,297.png,21.5
26097,1,V133,5097,EmbryonVideoClassif/Frames/V133/298.png,298.png,21.5
26098,1,V133,5098,EmbryonVideoClassif/Frames/V133/299.png,299.png,21.5
26099,1,V133,5099,EmbryonVideoClassif/Frames/V133/300.png,300.png,21.5
26100,1,V134,5100,EmbryonVideoClassif/Frames/V134/1.png,1.png,21.5
26101,1,V134,5101,EmbryonVideoClassif/Frames/V134/2.png,2.png,21.5
26102,1,V134,5102,EmbryonVideoClassif/Frames/V134/3.png,3.png,21.5
26103,1,V134,5103,EmbryonVideoClassif/Frames/V134/4.png,4.png,21.5
26104,1,V134,5104,EmbryonVideoClassif/Frames/V134/5.png,5.png,21.5
26105,1,V134,5105,EmbryonVideoClassif/Frames/V134/6.png,6.png,21.5
26106,1,V134,5106,EmbryonVideoClassif/Frames/V134/7.png,7.png,21.5
26107,1,V134,5107,EmbryonVideoClassif/Frames/V134/8.png,8.png,21.5
26108,1,V134,5108,EmbryonVideoClassif/Frames/V134/9.png,9.png,21.5
26109,1,V134,5109,EmbryonVideoClassif/Frames/V134/10.png,10.png,21.5
26110,1,V134,5110,EmbryonVideoClassif/Frames/V134/11.png,11.png,21.5
26111,1,V134,5111,EmbryonVideoClassif/Frames/V134/12.png,12.png,21.5
26112,1,V134,5112,EmbryonVideoClassif/Frames/V134/13.png,13.png,21.5
26113,1,V134,5113,EmbryonVideoClassif/Frames/V134/14.png,14.png,21.5
26114,1,V134,5114,EmbryonVideoClassif/Frames/V134/15.png,15.png,21.5
26115,1,V134,5115,EmbryonVideoClassif/Frames/V134/16.png,16.png,21.5
26116,1,V134,5116,EmbryonVideoClassif/Frames/V134/17.png,17.png,21.5
26117,1,V134,5117,EmbryonVideoClassif/Frames/V134/18.png,18.png,21.5
26118,1,V134,5118,EmbryonVideoClassif/Frames/V134/19.png,19.png,21.5
26119,1,V134,5119,EmbryonVideoClassif/Frames/V134/20.png,20.png,21.5
26120,1,V134,5120,EmbryonVideoClassif/Frames/V134/21.png,21.png,21.5
26121,1,V134,5121,EmbryonVideoClassif/Frames/V134/22.png,22.png,21.5
26122,1,V134,5122,EmbryonVideoClassif/Frames/V134/23.png,23.png,21.5
26123,1,V134,5123,EmbryonVideoClassif/Frames/V134/24.png,24.png,21.5
26124,1,V134,5124,EmbryonVideoClassif/Frames/V134/25.png,25.png,21.5
26125,1,V134,5125,EmbryonVideoClassif/Frames/V134/26.png,26.png,21.5
26126,1,V134,5126,EmbryonVideoClassif/Frames/V134/27.png,27.png,21.5
26127,1,V134,5127,EmbryonVideoClassif/Frames/V134/28.png,28.png,21.5
26128,1,V134,5128,EmbryonVideoClassif/Frames/V134/29.png,29.png,21.5
26129,1,V134,5129,EmbryonVideoClassif/Frames/V134/30.png,30.png,21.5
26130,1,V134,5130,EmbryonVideoClassif/Frames/V134/31.png,31.png,21.5
26131,1,V134,5131,EmbryonVideoClassif/Frames/V134/32.png,32.png,21.5
26132,1,V134,5132,EmbryonVideoClassif/Frames/V134/33.png,33.png,21.5
26133,1,V134,5133,EmbryonVideoClassif/Frames/V134/34.png,34.png,21.5
26134,1,V134,5134,EmbryonVideoClassif/Frames/V134/35.png,35.png,21.5
26135,1,V134,5135,EmbryonVideoClassif/Frames/V134/36.png,36.png,21.5
26136,1,V134,5136,EmbryonVideoClassif/Frames/V134/37.png,37.png,21.5
26137,1,V134,5137,EmbryonVideoClassif/Frames/V134/38.png,38.png,21.5
26138,1,V134,5138,EmbryonVideoClassif/Frames/V134/39.png,39.png,21.5
26139,1,V134,5139,EmbryonVideoClassif/Frames/V134/40.png,40.png,21.5
26140,1,V134,5140,EmbryonVideoClassif/Frames/V134/41.png,41.png,21.5
26141,1,V134,5141,EmbryonVideoClassif/Frames/V134/42.png,42.png,21.5
26142,1,V134,5142,EmbryonVideoClassif/Frames/V134/43.png,43.png,21.5
26143,1,V134,5143,EmbryonVideoClassif/Frames/V134/44.png,44.png,21.5
26144,1,V134,5144,EmbryonVideoClassif/Frames/V134/45.png,45.png,21.5
26145,1,V134,5145,EmbryonVideoClassif/Frames/V134/46.png,46.png,21.5
26146,1,V134,5146,EmbryonVideoClassif/Frames/V134/47.png,47.png,21.5
26147,1,V134,5147,EmbryonVideoClassif/Frames/V134/48.png,48.png,21.5
26148,1,V134,5148,EmbryonVideoClassif/Frames/V134/49.png,49.png,21.5
26149,1,V134,5149,EmbryonVideoClassif/Frames/V134/50.png,50.png,21.5
26150,1,V134,5150,EmbryonVideoClassif/Frames/V134/51.png,51.png,21.5
26151,1,V134,5151,EmbryonVideoClassif/Frames/V134/52.png,52.png,21.5
26152,1,V134,5152,EmbryonVideoClassif/Frames/V134/53.png,53.png,21.5
26153,1,V134,5153,EmbryonVideoClassif/Frames/V134/54.png,54.png,21.5
26154,1,V134,5154,EmbryonVideoClassif/Frames/V134/55.png,55.png,21.5
26155,1,V134,5155,EmbryonVideoClassif/Frames/V134/56.png,56.png,21.5
26156,1,V134,5156,EmbryonVideoClassif/Frames/V134/57.png,57.png,21.5
26157,1,V134,5157,EmbryonVideoClassif/Frames/V134/58.png,58.png,21.5
26158,1,V134,5158,EmbryonVideoClassif/Frames/V134/59.png,59.png,21.5
26159,1,V134,5159,EmbryonVideoClassif/Frames/V134/60.png,60.png,21.5
26160,1,V134,5160,EmbryonVideoClassif/Frames/V134/61.png,61.png,21.5
26161,1,V134,5161,EmbryonVideoClassif/Frames/V134/62.png,62.png,21.5
26162,1,V134,5162,EmbryonVideoClassif/Frames/V134/63.png,63.png,21.5
26163,1,V134,5163,EmbryonVideoClassif/Frames/V134/64.png,64.png,21.5
26164,1,V134,5164,EmbryonVideoClassif/Frames/V134/65.png,65.png,21.5
26165,1,V134,5165,EmbryonVideoClassif/Frames/V134/66.png,66.png,21.5
26166,1,V134,5166,EmbryonVideoClassif/Frames/V134/67.png,67.png,21.5
26167,1,V134,5167,EmbryonVideoClassif/Frames/V134/68.png,68.png,21.5
26168,1,V134,5168,EmbryonVideoClassif/Frames/V134/69.png,69.png,21.5
26169,1,V134,5169,EmbryonVideoClassif/Frames/V134/70.png,70.png,21.5
26170,1,V134,5170,EmbryonVideoClassif/Frames/V134/71.png,71.png,21.5
26171,1,V134,5171,EmbryonVideoClassif/Frames/V134/72.png,72.png,21.5
26172,1,V134,5172,EmbryonVideoClassif/Frames/V134/73.png,73.png,21.5
26173,1,V134,5173,EmbryonVideoClassif/Frames/V134/74.png,74.png,21.5
26174,1,V134,5174,EmbryonVideoClassif/Frames/V134/75.png,75.png,21.5
26175,1,V134,5175,EmbryonVideoClassif/Frames/V134/76.png,76.png,21.5
26176,1,V134,5176,EmbryonVideoClassif/Frames/V134/77.png,77.png,21.5
26177,1,V134,5177,EmbryonVideoClassif/Frames/V134/78.png,78.png,21.5
26178,1,V134,5178,EmbryonVideoClassif/Frames/V134/79.png,79.png,21.5
26179,1,V134,5179,EmbryonVideoClassif/Frames/V134/80.png,80.png,21.5
26180,1,V134,5180,EmbryonVideoClassif/Frames/V134/81.png,81.png,21.5
26181,1,V134,5181,EmbryonVideoClassif/Frames/V134/82.png,82.png,21.5
26182,1,V134,5182,EmbryonVideoClassif/Frames/V134/83.png,83.png,21.5
26183,1,V134,5183,EmbryonVideoClassif/Frames/V134/84.png,84.png,21.5
26184,1,V134,5184,EmbryonVideoClassif/Frames/V134/85.png,85.png,21.5
26185,1,V134,5185,EmbryonVideoClassif/Frames/V134/86.png,86.png,21.5
26186,1,V134,5186,EmbryonVideoClassif/Frames/V134/87.png,87.png,21.5
26187,1,V134,5187,EmbryonVideoClassif/Frames/V134/88.png,88.png,21.5
26188,1,V134,5188,EmbryonVideoClassif/Frames/V134/89.png,89.png,21.5
26189,1,V134,5189,EmbryonVideoClassif/Frames/V134/90.png,90.png,21.5
26190,1,V134,5190,EmbryonVideoClassif/Frames/V134/91.png,91.png,21.5
26191,1,V134,5191,EmbryonVideoClassif/Frames/V134/92.png,92.png,21.5
26192,1,V134,5192,EmbryonVideoClassif/Frames/V134/93.png,93.png,21.5
26193,1,V134,5193,EmbryonVideoClassif/Frames/V134/94.png,94.png,21.5
26194,1,V134,5194,EmbryonVideoClassif/Frames/V134/95.png,95.png,21.5
26195,1,V134,5195,EmbryonVideoClassif/Frames/V134/96.png,96.png,21.5
26196,1,V134,5196,EmbryonVideoClassif/Frames/V134/97.png,97.png,21.5
26197,1,V134,5197,EmbryonVideoClassif/Frames/V134/98.png,98.png,21.5
26198,1,V134,5198,EmbryonVideoClassif/Frames/V134/99.png,99.png,21.5
26199,1,V134,5199,EmbryonVideoClassif/Frames/V134/100.png,100.png,21.5
26200,1,V134,5200,EmbryonVideoClassif/Frames/V134/101.png,101.png,21.5
26201,1,V134,5201,EmbryonVideoClassif/Frames/V134/102.png,102.png,21.5
26202,1,V134,5202,EmbryonVideoClassif/Frames/V134/103.png,103.png,21.5
26203,1,V134,5203,EmbryonVideoClassif/Frames/V134/104.png,104.png,21.5
26204,1,V134,5204,EmbryonVideoClassif/Frames/V134/105.png,105.png,21.5
26205,1,V134,5205,EmbryonVideoClassif/Frames/V134/106.png,106.png,21.5
26206,1,V134,5206,EmbryonVideoClassif/Frames/V134/107.png,107.png,21.5
26207,1,V134,5207,EmbryonVideoClassif/Frames/V134/108.png,108.png,21.5
26208,1,V134,5208,EmbryonVideoClassif/Frames/V134/109.png,109.png,21.5
26209,1,V134,5209,EmbryonVideoClassif/Frames/V134/110.png,110.png,21.5
26210,1,V134,5210,EmbryonVideoClassif/Frames/V134/111.png,111.png,21.5
26211,1,V134,5211,EmbryonVideoClassif/Frames/V134/112.png,112.png,21.5
26212,1,V134,5212,EmbryonVideoClassif/Frames/V134/113.png,113.png,21.5
26213,1,V134,5213,EmbryonVideoClassif/Frames/V134/114.png,114.png,21.5
26214,1,V134,5214,EmbryonVideoClassif/Frames/V134/115.png,115.png,21.5
26215,1,V134,5215,EmbryonVideoClassif/Frames/V134/116.png,116.png,21.5
26216,1,V134,5216,EmbryonVideoClassif/Frames/V134/117.png,117.png,21.5
26217,1,V134,5217,EmbryonVideoClassif/Frames/V134/118.png,118.png,21.5
26218,1,V134,5218,EmbryonVideoClassif/Frames/V134/119.png,119.png,21.5
