,VideoIdx,Class,Image,FrameIdx,t0
23671,V114,0,EmbryonVideoClassif/Frames/V114/272.png,272.png,22.5
23672,V114,0,EmbryonVideoClassif/Frames/V114/273.png,273.png,22.5
23673,V114,0,EmbryonVideoClassif/Frames/V114/274.png,274.png,22.5
23674,V114,0,EmbryonVideoClassif/Frames/V114/275.png,275.png,22.5
23675,V114,0,EmbryonVideoClassif/Frames/V114/276.png,276.png,22.5
23676,V114,0,EmbryonVideoClassif/Frames/V114/277.png,277.png,22.5
23677,V114,0,EmbryonVideoClassif/Frames/V114/278.png,278.png,22.5
23678,V114,0,EmbryonVideoClassif/Frames/V114/279.png,279.png,22.5
23679,V114,0,EmbryonVideoClassif/Frames/V114/280.png,280.png,22.5
23680,V114,0,EmbryonVideoClassif/Frames/V114/281.png,281.png,22.5
23681,V114,0,EmbryonVideoClassif/Frames/V114/282.png,282.png,22.5
23682,V114,0,EmbryonVideoClassif/Frames/V114/283.png,283.png,22.5
23683,V114,0,EmbryonVideoClassif/Frames/V114/284.png,284.png,22.5
23684,V114,0,EmbryonVideoClassif/Frames/V114/285.png,285.png,22.5
23685,V114,0,EmbryonVideoClassif/Frames/V114/286.png,286.png,22.5
23686,V114,0,EmbryonVideoClassif/Frames/V114/287.png,287.png,22.5
23687,V114,0,EmbryonVideoClassif/Frames/V114/288.png,288.png,22.5
23688,V114,0,EmbryonVideoClassif/Frames/V114/289.png,289.png,22.5
23689,V114,0,EmbryonVideoClassif/Frames/V114/290.png,290.png,22.5
23690,V114,0,EmbryonVideoClassif/Frames/V114/291.png,291.png,22.5
23691,V114,0,EmbryonVideoClassif/Frames/V114/292.png,292.png,22.5
23692,V114,0,EmbryonVideoClassif/Frames/V114/293.png,293.png,22.5
23693,V114,0,EmbryonVideoClassif/Frames/V114/294.png,294.png,22.5
23694,V114,0,EmbryonVideoClassif/Frames/V114/295.png,295.png,22.5
23695,V114,0,EmbryonVideoClassif/Frames/V114/296.png,296.png,22.5
23696,V114,0,EmbryonVideoClassif/Frames/V114/297.png,297.png,22.5
23697,V114,0,EmbryonVideoClassif/Frames/V114/298.png,298.png,22.5
23698,V114,0,EmbryonVideoClassif/Frames/V114/299.png,299.png,22.5
23699,V114,0,EmbryonVideoClassif/Frames/V114/300.png,300.png,22.5
23700,V115,0,EmbryonVideoClassif/Frames/V115/1.png,1.png,23.25
23701,V115,0,EmbryonVideoClassif/Frames/V115/2.png,2.png,23.25
23702,V115,0,EmbryonVideoClassif/Frames/V115/3.png,3.png,23.25
23703,V115,0,EmbryonVideoClassif/Frames/V115/4.png,4.png,23.25
23704,V115,0,EmbryonVideoClassif/Frames/V115/5.png,5.png,23.25
23705,V115,0,EmbryonVideoClassif/Frames/V115/6.png,6.png,23.25
23706,V115,0,EmbryonVideoClassif/Frames/V115/7.png,7.png,23.25
23707,V115,0,EmbryonVideoClassif/Frames/V115/8.png,8.png,23.25
23708,V115,0,EmbryonVideoClassif/Frames/V115/9.png,9.png,23.25
23709,V115,0,EmbryonVideoClassif/Frames/V115/10.png,10.png,23.25
23710,V115,0,EmbryonVideoClassif/Frames/V115/11.png,11.png,23.25
23711,V115,0,EmbryonVideoClassif/Frames/V115/12.png,12.png,23.25
23712,V115,0,EmbryonVideoClassif/Frames/V115/13.png,13.png,23.25
23713,V115,0,EmbryonVideoClassif/Frames/V115/14.png,14.png,23.25
23714,V115,0,EmbryonVideoClassif/Frames/V115/15.png,15.png,23.25
23715,V115,0,EmbryonVideoClassif/Frames/V115/16.png,16.png,23.25
23716,V115,0,EmbryonVideoClassif/Frames/V115/17.png,17.png,23.25
23717,V115,0,EmbryonVideoClassif/Frames/V115/18.png,18.png,23.25
23718,V115,0,EmbryonVideoClassif/Frames/V115/19.png,19.png,23.25
23719,V115,0,EmbryonVideoClassif/Frames/V115/20.png,20.png,23.25
23720,V115,0,EmbryonVideoClassif/Frames/V115/21.png,21.png,23.25
23721,V115,0,EmbryonVideoClassif/Frames/V115/22.png,22.png,23.25
23722,V115,0,EmbryonVideoClassif/Frames/V115/23.png,23.png,23.25
23723,V115,0,EmbryonVideoClassif/Frames/V115/24.png,24.png,23.25
23724,V115,0,EmbryonVideoClassif/Frames/V115/25.png,25.png,23.25
23725,V115,0,EmbryonVideoClassif/Frames/V115/26.png,26.png,23.25
23726,V115,0,EmbryonVideoClassif/Frames/V115/27.png,27.png,23.25
23727,V115,0,EmbryonVideoClassif/Frames/V115/28.png,28.png,23.25
23728,V115,0,EmbryonVideoClassif/Frames/V115/29.png,29.png,23.25
23729,V115,0,EmbryonVideoClassif/Frames/V115/30.png,30.png,23.25
23730,V115,0,EmbryonVideoClassif/Frames/V115/31.png,31.png,23.25
23731,V115,0,EmbryonVideoClassif/Frames/V115/32.png,32.png,23.25
23732,V115,0,EmbryonVideoClassif/Frames/V115/33.png,33.png,23.25
23733,V115,0,EmbryonVideoClassif/Frames/V115/34.png,34.png,23.25
23734,V115,0,EmbryonVideoClassif/Frames/V115/35.png,35.png,23.25
23735,V115,0,EmbryonVideoClassif/Frames/V115/36.png,36.png,23.25
23736,V115,0,EmbryonVideoClassif/Frames/V115/37.png,37.png,23.25
23737,V115,0,EmbryonVideoClassif/Frames/V115/38.png,38.png,23.25
23738,V115,0,EmbryonVideoClassif/Frames/V115/39.png,39.png,23.25
23739,V115,0,EmbryonVideoClassif/Frames/V115/40.png,40.png,23.25
23740,V115,0,EmbryonVideoClassif/Frames/V115/41.png,41.png,23.25
23741,V115,0,EmbryonVideoClassif/Frames/V115/42.png,42.png,23.25
23742,V115,0,EmbryonVideoClassif/Frames/V115/43.png,43.png,23.25
23743,V115,0,EmbryonVideoClassif/Frames/V115/44.png,44.png,23.25
23744,V115,0,EmbryonVideoClassif/Frames/V115/45.png,45.png,23.25
23745,V115,0,EmbryonVideoClassif/Frames/V115/46.png,46.png,23.25
23746,V115,0,EmbryonVideoClassif/Frames/V115/47.png,47.png,23.25
23747,V115,0,EmbryonVideoClassif/Frames/V115/48.png,48.png,23.25
23748,V115,0,EmbryonVideoClassif/Frames/V115/49.png,49.png,23.25
23749,V115,0,EmbryonVideoClassif/Frames/V115/50.png,50.png,23.25
23750,V115,0,EmbryonVideoClassif/Frames/V115/51.png,51.png,23.25
23751,V115,0,EmbryonVideoClassif/Frames/V115/52.png,52.png,23.25
23752,V115,0,EmbryonVideoClassif/Frames/V115/53.png,53.png,23.25
23753,V115,0,EmbryonVideoClassif/Frames/V115/54.png,54.png,23.25
23754,V115,0,EmbryonVideoClassif/Frames/V115/55.png,55.png,23.25
23755,V115,0,EmbryonVideoClassif/Frames/V115/56.png,56.png,23.25
23756,V115,0,EmbryonVideoClassif/Frames/V115/57.png,57.png,23.25
23757,V115,0,EmbryonVideoClassif/Frames/V115/58.png,58.png,23.25
23758,V115,0,EmbryonVideoClassif/Frames/V115/59.png,59.png,23.25
23759,V115,0,EmbryonVideoClassif/Frames/V115/60.png,60.png,23.25
23760,V115,0,EmbryonVideoClassif/Frames/V115/61.png,61.png,23.25
23761,V115,0,EmbryonVideoClassif/Frames/V115/62.png,62.png,23.25
23762,V115,0,EmbryonVideoClassif/Frames/V115/63.png,63.png,23.25
23763,V115,0,EmbryonVideoClassif/Frames/V115/64.png,64.png,23.25
23764,V115,0,EmbryonVideoClassif/Frames/V115/65.png,65.png,23.25
23765,V115,0,EmbryonVideoClassif/Frames/V115/66.png,66.png,23.25
23766,V115,0,EmbryonVideoClassif/Frames/V115/67.png,67.png,23.25
23767,V115,0,EmbryonVideoClassif/Frames/V115/68.png,68.png,23.25
23768,V115,0,EmbryonVideoClassif/Frames/V115/69.png,69.png,23.25
23769,V115,0,EmbryonVideoClassif/Frames/V115/70.png,70.png,23.25
23770,V115,0,EmbryonVideoClassif/Frames/V115/71.png,71.png,23.25
23771,V115,0,EmbryonVideoClassif/Frames/V115/72.png,72.png,23.25
23772,V115,0,EmbryonVideoClassif/Frames/V115/73.png,73.png,23.25
23773,V115,0,EmbryonVideoClassif/Frames/V115/74.png,74.png,23.25
23774,V115,0,EmbryonVideoClassif/Frames/V115/75.png,75.png,23.25
23775,V115,0,EmbryonVideoClassif/Frames/V115/76.png,76.png,23.25
23776,V115,0,EmbryonVideoClassif/Frames/V115/77.png,77.png,23.25
23777,V115,0,EmbryonVideoClassif/Frames/V115/78.png,78.png,23.25
23778,V115,0,EmbryonVideoClassif/Frames/V115/79.png,79.png,23.25
23779,V115,0,EmbryonVideoClassif/Frames/V115/80.png,80.png,23.25
23780,V115,0,EmbryonVideoClassif/Frames/V115/81.png,81.png,23.25
23781,V115,0,EmbryonVideoClassif/Frames/V115/82.png,82.png,23.25
23782,V115,0,EmbryonVideoClassif/Frames/V115/83.png,83.png,23.25
23783,V115,0,EmbryonVideoClassif/Frames/V115/84.png,84.png,23.25
23784,V115,0,EmbryonVideoClassif/Frames/V115/85.png,85.png,23.25
23785,V115,0,EmbryonVideoClassif/Frames/V115/86.png,86.png,23.25
23786,V115,0,EmbryonVideoClassif/Frames/V115/87.png,87.png,23.25
23787,V115,0,EmbryonVideoClassif/Frames/V115/88.png,88.png,23.25
23788,V115,0,EmbryonVideoClassif/Frames/V115/89.png,89.png,23.25
23789,V115,0,EmbryonVideoClassif/Frames/V115/90.png,90.png,23.25
23790,V115,0,EmbryonVideoClassif/Frames/V115/91.png,91.png,23.25
23791,V115,0,EmbryonVideoClassif/Frames/V115/92.png,92.png,23.25
23792,V115,0,EmbryonVideoClassif/Frames/V115/93.png,93.png,23.25
23793,V115,0,EmbryonVideoClassif/Frames/V115/94.png,94.png,23.25
23794,V115,0,EmbryonVideoClassif/Frames/V115/95.png,95.png,23.25
23795,V115,0,EmbryonVideoClassif/Frames/V115/96.png,96.png,23.25
23796,V115,0,EmbryonVideoClassif/Frames/V115/97.png,97.png,23.25
23797,V115,0,EmbryonVideoClassif/Frames/V115/98.png,98.png,23.25
23798,V115,0,EmbryonVideoClassif/Frames/V115/99.png,99.png,23.25
23799,V115,0,EmbryonVideoClassif/Frames/V115/100.png,100.png,23.25
23800,V115,0,EmbryonVideoClassif/Frames/V115/101.png,101.png,23.25
23801,V115,0,EmbryonVideoClassif/Frames/V115/102.png,102.png,23.25
23802,V115,0,EmbryonVideoClassif/Frames/V115/103.png,103.png,23.25
23803,V115,0,EmbryonVideoClassif/Frames/V115/104.png,104.png,23.25
23804,V115,0,EmbryonVideoClassif/Frames/V115/105.png,105.png,23.25
23805,V115,0,EmbryonVideoClassif/Frames/V115/106.png,106.png,23.25
23806,V115,0,EmbryonVideoClassif/Frames/V115/107.png,107.png,23.25
23807,V115,0,EmbryonVideoClassif/Frames/V115/108.png,108.png,23.25
23808,V115,0,EmbryonVideoClassif/Frames/V115/109.png,109.png,23.25
23809,V115,0,EmbryonVideoClassif/Frames/V115/110.png,110.png,23.25
23810,V115,0,EmbryonVideoClassif/Frames/V115/111.png,111.png,23.25
23811,V115,0,EmbryonVideoClassif/Frames/V115/112.png,112.png,23.25
23812,V115,0,EmbryonVideoClassif/Frames/V115/113.png,113.png,23.25
23813,V115,0,EmbryonVideoClassif/Frames/V115/114.png,114.png,23.25
23814,V115,0,EmbryonVideoClassif/Frames/V115/115.png,115.png,23.25
23815,V115,0,EmbryonVideoClassif/Frames/V115/116.png,116.png,23.25
23816,V115,0,EmbryonVideoClassif/Frames/V115/117.png,117.png,23.25
23817,V115,0,EmbryonVideoClassif/Frames/V115/118.png,118.png,23.25
23818,V115,0,EmbryonVideoClassif/Frames/V115/119.png,119.png,23.25
23819,V115,0,EmbryonVideoClassif/Frames/V115/120.png,120.png,23.25
23820,V115,0,EmbryonVideoClassif/Frames/V115/121.png,121.png,23.25
23821,V115,0,EmbryonVideoClassif/Frames/V115/122.png,122.png,23.25
23822,V115,0,EmbryonVideoClassif/Frames/V115/123.png,123.png,23.25
23823,V115,0,EmbryonVideoClassif/Frames/V115/124.png,124.png,23.25
23824,V115,0,EmbryonVideoClassif/Frames/V115/125.png,125.png,23.25
23825,V115,0,EmbryonVideoClassif/Frames/V115/126.png,126.png,23.25
23826,V115,0,EmbryonVideoClassif/Frames/V115/127.png,127.png,23.25
23827,V115,0,EmbryonVideoClassif/Frames/V115/128.png,128.png,23.25
23828,V115,0,EmbryonVideoClassif/Frames/V115/129.png,129.png,23.25
23829,V115,0,EmbryonVideoClassif/Frames/V115/130.png,130.png,23.25
23830,V115,0,EmbryonVideoClassif/Frames/V115/131.png,131.png,23.25
23831,V115,0,EmbryonVideoClassif/Frames/V115/132.png,132.png,23.25
23832,V115,0,EmbryonVideoClassif/Frames/V115/133.png,133.png,23.25
23833,V115,0,EmbryonVideoClassif/Frames/V115/134.png,134.png,23.25
23834,V115,0,EmbryonVideoClassif/Frames/V115/135.png,135.png,23.25
23835,V115,0,EmbryonVideoClassif/Frames/V115/136.png,136.png,23.25
23836,V115,0,EmbryonVideoClassif/Frames/V115/137.png,137.png,23.25
23837,V115,0,EmbryonVideoClassif/Frames/V115/138.png,138.png,23.25
23838,V115,0,EmbryonVideoClassif/Frames/V115/139.png,139.png,23.25
23839,V115,0,EmbryonVideoClassif/Frames/V115/140.png,140.png,23.25
23840,V115,0,EmbryonVideoClassif/Frames/V115/141.png,141.png,23.25
23841,V115,0,EmbryonVideoClassif/Frames/V115/142.png,142.png,23.25
23842,V115,0,EmbryonVideoClassif/Frames/V115/143.png,143.png,23.25
23843,V115,0,EmbryonVideoClassif/Frames/V115/144.png,144.png,23.25
23844,V115,0,EmbryonVideoClassif/Frames/V115/145.png,145.png,23.25
23845,V115,0,EmbryonVideoClassif/Frames/V115/146.png,146.png,23.25
23846,V115,0,EmbryonVideoClassif/Frames/V115/147.png,147.png,23.25
23847,V115,0,EmbryonVideoClassif/Frames/V115/148.png,148.png,23.25
23848,V115,0,EmbryonVideoClassif/Frames/V115/149.png,149.png,23.25
23849,V115,0,EmbryonVideoClassif/Frames/V115/150.png,150.png,23.25
23850,V115,0,EmbryonVideoClassif/Frames/V115/151.png,151.png,23.25
23851,V115,0,EmbryonVideoClassif/Frames/V115/152.png,152.png,23.25
23852,V115,0,EmbryonVideoClassif/Frames/V115/153.png,153.png,23.25
23853,V115,0,EmbryonVideoClassif/Frames/V115/154.png,154.png,23.25
23854,V115,0,EmbryonVideoClassif/Frames/V115/155.png,155.png,23.25
23855,V115,0,EmbryonVideoClassif/Frames/V115/156.png,156.png,23.25
23856,V115,0,EmbryonVideoClassif/Frames/V115/157.png,157.png,23.25
23857,V115,0,EmbryonVideoClassif/Frames/V115/158.png,158.png,23.25
23858,V115,0,EmbryonVideoClassif/Frames/V115/159.png,159.png,23.25
23859,V115,0,EmbryonVideoClassif/Frames/V115/160.png,160.png,23.25
23860,V115,0,EmbryonVideoClassif/Frames/V115/161.png,161.png,23.25
23861,V115,0,EmbryonVideoClassif/Frames/V115/162.png,162.png,23.25
23862,V115,0,EmbryonVideoClassif/Frames/V115/163.png,163.png,23.25
23863,V115,0,EmbryonVideoClassif/Frames/V115/164.png,164.png,23.25
23864,V115,0,EmbryonVideoClassif/Frames/V115/165.png,165.png,23.25
23865,V115,0,EmbryonVideoClassif/Frames/V115/166.png,166.png,23.25
23866,V115,0,EmbryonVideoClassif/Frames/V115/167.png,167.png,23.25
23867,V115,0,EmbryonVideoClassif/Frames/V115/168.png,168.png,23.25
23868,V115,0,EmbryonVideoClassif/Frames/V115/169.png,169.png,23.25
23869,V115,0,EmbryonVideoClassif/Frames/V115/170.png,170.png,23.25
23870,V115,0,EmbryonVideoClassif/Frames/V115/171.png,171.png,23.25
23871,V115,0,EmbryonVideoClassif/Frames/V115/172.png,172.png,23.25
23872,V115,0,EmbryonVideoClassif/Frames/V115/173.png,173.png,23.25
23873,V115,0,EmbryonVideoClassif/Frames/V115/174.png,174.png,23.25
23874,V115,0,EmbryonVideoClassif/Frames/V115/175.png,175.png,23.25
23875,V115,0,EmbryonVideoClassif/Frames/V115/176.png,176.png,23.25
23876,V115,0,EmbryonVideoClassif/Frames/V115/177.png,177.png,23.25
23877,V115,0,EmbryonVideoClassif/Frames/V115/178.png,178.png,23.25
23878,V115,0,EmbryonVideoClassif/Frames/V115/179.png,179.png,23.25
23879,V115,0,EmbryonVideoClassif/Frames/V115/180.png,180.png,23.25
23880,V115,0,EmbryonVideoClassif/Frames/V115/181.png,181.png,23.25
23881,V115,0,EmbryonVideoClassif/Frames/V115/182.png,182.png,23.25
23882,V115,0,EmbryonVideoClassif/Frames/V115/183.png,183.png,23.25
23883,V115,0,EmbryonVideoClassif/Frames/V115/184.png,184.png,23.25
23884,V115,0,EmbryonVideoClassif/Frames/V115/185.png,185.png,23.25
23885,V115,0,EmbryonVideoClassif/Frames/V115/186.png,186.png,23.25
23886,V115,0,EmbryonVideoClassif/Frames/V115/187.png,187.png,23.25
23887,V115,0,EmbryonVideoClassif/Frames/V115/188.png,188.png,23.25
23888,V115,0,EmbryonVideoClassif/Frames/V115/189.png,189.png,23.25
23889,V115,0,EmbryonVideoClassif/Frames/V115/190.png,190.png,23.25
23890,V115,0,EmbryonVideoClassif/Frames/V115/191.png,191.png,23.25
23891,V115,0,EmbryonVideoClassif/Frames/V115/192.png,192.png,23.25
23892,V115,0,EmbryonVideoClassif/Frames/V115/193.png,193.png,23.25
23893,V115,0,EmbryonVideoClassif/Frames/V115/194.png,194.png,23.25
23894,V115,0,EmbryonVideoClassif/Frames/V115/195.png,195.png,23.25
23895,V115,0,EmbryonVideoClassif/Frames/V115/196.png,196.png,23.25
23896,V115,0,EmbryonVideoClassif/Frames/V115/197.png,197.png,23.25
23897,V115,0,EmbryonVideoClassif/Frames/V115/198.png,198.png,23.25
23898,V115,0,EmbryonVideoClassif/Frames/V115/199.png,199.png,23.25
23899,V115,0,EmbryonVideoClassif/Frames/V115/200.png,200.png,23.25
23900,V115,0,EmbryonVideoClassif/Frames/V115/201.png,201.png,23.25
23901,V115,0,EmbryonVideoClassif/Frames/V115/202.png,202.png,23.25
23902,V115,0,EmbryonVideoClassif/Frames/V115/203.png,203.png,23.25
23903,V115,0,EmbryonVideoClassif/Frames/V115/204.png,204.png,23.25
23904,V115,0,EmbryonVideoClassif/Frames/V115/205.png,205.png,23.25
23905,V115,0,EmbryonVideoClassif/Frames/V115/206.png,206.png,23.25
23906,V115,0,EmbryonVideoClassif/Frames/V115/207.png,207.png,23.25
23907,V115,0,EmbryonVideoClassif/Frames/V115/208.png,208.png,23.25
23908,V115,0,EmbryonVideoClassif/Frames/V115/209.png,209.png,23.25
23909,V115,0,EmbryonVideoClassif/Frames/V115/210.png,210.png,23.25
23910,V115,0,EmbryonVideoClassif/Frames/V115/211.png,211.png,23.25
23911,V115,0,EmbryonVideoClassif/Frames/V115/212.png,212.png,23.25
23912,V115,0,EmbryonVideoClassif/Frames/V115/213.png,213.png,23.25
23913,V115,0,EmbryonVideoClassif/Frames/V115/214.png,214.png,23.25
23914,V115,0,EmbryonVideoClassif/Frames/V115/215.png,215.png,23.25
23915,V115,0,EmbryonVideoClassif/Frames/V115/216.png,216.png,23.25
23916,V115,0,EmbryonVideoClassif/Frames/V115/217.png,217.png,23.25
23917,V115,0,EmbryonVideoClassif/Frames/V115/218.png,218.png,23.25
23918,V115,0,EmbryonVideoClassif/Frames/V115/219.png,219.png,23.25
23919,V115,0,EmbryonVideoClassif/Frames/V115/220.png,220.png,23.25
23920,V115,0,EmbryonVideoClassif/Frames/V115/221.png,221.png,23.25
23921,V115,0,EmbryonVideoClassif/Frames/V115/222.png,222.png,23.25
23922,V115,0,EmbryonVideoClassif/Frames/V115/223.png,223.png,23.25
23923,V115,0,EmbryonVideoClassif/Frames/V115/224.png,224.png,23.25
23924,V115,0,EmbryonVideoClassif/Frames/V115/225.png,225.png,23.25
23925,V115,0,EmbryonVideoClassif/Frames/V115/226.png,226.png,23.25
23926,V115,0,EmbryonVideoClassif/Frames/V115/227.png,227.png,23.25
23927,V115,0,EmbryonVideoClassif/Frames/V115/228.png,228.png,23.25
23928,V115,0,EmbryonVideoClassif/Frames/V115/229.png,229.png,23.25
23929,V115,0,EmbryonVideoClassif/Frames/V115/230.png,230.png,23.25
23930,V115,0,EmbryonVideoClassif/Frames/V115/231.png,231.png,23.25
23931,V115,0,EmbryonVideoClassif/Frames/V115/232.png,232.png,23.25
23932,V115,0,EmbryonVideoClassif/Frames/V115/233.png,233.png,23.25
23933,V115,0,EmbryonVideoClassif/Frames/V115/234.png,234.png,23.25
23934,V115,0,EmbryonVideoClassif/Frames/V115/235.png,235.png,23.25
23935,V115,0,EmbryonVideoClassif/Frames/V115/236.png,236.png,23.25
23936,V115,0,EmbryonVideoClassif/Frames/V115/237.png,237.png,23.25
23937,V115,0,EmbryonVideoClassif/Frames/V115/238.png,238.png,23.25
23938,V115,0,EmbryonVideoClassif/Frames/V115/239.png,239.png,23.25
23939,V115,0,EmbryonVideoClassif/Frames/V115/240.png,240.png,23.25
23940,V115,0,EmbryonVideoClassif/Frames/V115/241.png,241.png,23.25
23941,V115,0,EmbryonVideoClassif/Frames/V115/242.png,242.png,23.25
23942,V115,0,EmbryonVideoClassif/Frames/V115/243.png,243.png,23.25
23943,V115,0,EmbryonVideoClassif/Frames/V115/244.png,244.png,23.25
23944,V115,0,EmbryonVideoClassif/Frames/V115/245.png,245.png,23.25
23945,V115,0,EmbryonVideoClassif/Frames/V115/246.png,246.png,23.25
23946,V115,0,EmbryonVideoClassif/Frames/V115/247.png,247.png,23.25
23947,V115,0,EmbryonVideoClassif/Frames/V115/248.png,248.png,23.25
23948,V115,0,EmbryonVideoClassif/Frames/V115/249.png,249.png,23.25
23949,V115,0,EmbryonVideoClassif/Frames/V115/250.png,250.png,23.25
23950,V115,0,EmbryonVideoClassif/Frames/V115/251.png,251.png,23.25
23951,V115,0,EmbryonVideoClassif/Frames/V115/252.png,252.png,23.25
23952,V115,0,EmbryonVideoClassif/Frames/V115/253.png,253.png,23.25
23953,V115,0,EmbryonVideoClassif/Frames/V115/254.png,254.png,23.25
23954,V115,0,EmbryonVideoClassif/Frames/V115/255.png,255.png,23.25
23955,V115,0,EmbryonVideoClassif/Frames/V115/256.png,256.png,23.25
23956,V115,0,EmbryonVideoClassif/Frames/V115/257.png,257.png,23.25
23957,V115,0,EmbryonVideoClassif/Frames/V115/258.png,258.png,23.25
23958,V115,0,EmbryonVideoClassif/Frames/V115/259.png,259.png,23.25
23959,V115,0,EmbryonVideoClassif/Frames/V115/260.png,260.png,23.25
23960,V115,0,EmbryonVideoClassif/Frames/V115/261.png,261.png,23.25
23961,V115,0,EmbryonVideoClassif/Frames/V115/262.png,262.png,23.25
23962,V115,0,EmbryonVideoClassif/Frames/V115/263.png,263.png,23.25
23963,V115,0,EmbryonVideoClassif/Frames/V115/264.png,264.png,23.25
23964,V115,0,EmbryonVideoClassif/Frames/V115/265.png,265.png,23.25
23965,V115,0,EmbryonVideoClassif/Frames/V115/266.png,266.png,23.25
23966,V115,0,EmbryonVideoClassif/Frames/V115/267.png,267.png,23.25
23967,V115,0,EmbryonVideoClassif/Frames/V115/268.png,268.png,23.25
23968,V115,0,EmbryonVideoClassif/Frames/V115/269.png,269.png,23.25
23969,V115,0,EmbryonVideoClassif/Frames/V115/270.png,270.png,23.25
23970,V115,0,EmbryonVideoClassif/Frames/V115/271.png,271.png,23.25
23971,V115,0,EmbryonVideoClassif/Frames/V115/272.png,272.png,23.25
23972,V115,0,EmbryonVideoClassif/Frames/V115/273.png,273.png,23.25
23973,V115,0,EmbryonVideoClassif/Frames/V115/274.png,274.png,23.25
23974,V115,0,EmbryonVideoClassif/Frames/V115/275.png,275.png,23.25
23975,V115,0,EmbryonVideoClassif/Frames/V115/276.png,276.png,23.25
23976,V115,0,EmbryonVideoClassif/Frames/V115/277.png,277.png,23.25
23977,V115,0,EmbryonVideoClassif/Frames/V115/278.png,278.png,23.25
23978,V115,0,EmbryonVideoClassif/Frames/V115/279.png,279.png,23.25
23979,V115,0,EmbryonVideoClassif/Frames/V115/280.png,280.png,23.25
23980,V115,0,EmbryonVideoClassif/Frames/V115/281.png,281.png,23.25
23981,V115,0,EmbryonVideoClassif/Frames/V115/282.png,282.png,23.25
23982,V115,0,EmbryonVideoClassif/Frames/V115/283.png,283.png,23.25
23983,V115,0,EmbryonVideoClassif/Frames/V115/284.png,284.png,23.25
23984,V115,0,EmbryonVideoClassif/Frames/V115/285.png,285.png,23.25
23985,V115,0,EmbryonVideoClassif/Frames/V115/286.png,286.png,23.25
23986,V115,0,EmbryonVideoClassif/Frames/V115/287.png,287.png,23.25
23987,V115,0,EmbryonVideoClassif/Frames/V115/288.png,288.png,23.25
23988,V115,0,EmbryonVideoClassif/Frames/V115/289.png,289.png,23.25
23989,V115,0,EmbryonVideoClassif/Frames/V115/290.png,290.png,23.25
23990,V115,0,EmbryonVideoClassif/Frames/V115/291.png,291.png,23.25
23991,V115,0,EmbryonVideoClassif/Frames/V115/292.png,292.png,23.25
23992,V115,0,EmbryonVideoClassif/Frames/V115/293.png,293.png,23.25
23993,V115,0,EmbryonVideoClassif/Frames/V115/294.png,294.png,23.25
23994,V115,0,EmbryonVideoClassif/Frames/V115/295.png,295.png,23.25
23995,V115,0,EmbryonVideoClassif/Frames/V115/296.png,296.png,23.25
23996,V115,0,EmbryonVideoClassif/Frames/V115/297.png,297.png,23.25
23997,V115,0,EmbryonVideoClassif/Frames/V115/298.png,298.png,23.25
23998,V115,0,EmbryonVideoClassif/Frames/V115/299.png,299.png,23.25
23999,V115,0,EmbryonVideoClassif/Frames/V115/300.png,300.png,23.25
24000,V116,0,EmbryonVideoClassif/Frames/V116/1.png,1.png,21.5
24001,V116,0,EmbryonVideoClassif/Frames/V116/2.png,2.png,21.5
24002,V116,0,EmbryonVideoClassif/Frames/V116/3.png,3.png,21.5
24003,V116,0,EmbryonVideoClassif/Frames/V116/4.png,4.png,21.5
24004,V116,0,EmbryonVideoClassif/Frames/V116/5.png,5.png,21.5
24005,V116,0,EmbryonVideoClassif/Frames/V116/6.png,6.png,21.5
24006,V116,0,EmbryonVideoClassif/Frames/V116/7.png,7.png,21.5
24007,V116,0,EmbryonVideoClassif/Frames/V116/8.png,8.png,21.5
24008,V116,0,EmbryonVideoClassif/Frames/V116/9.png,9.png,21.5
24009,V116,0,EmbryonVideoClassif/Frames/V116/10.png,10.png,21.5
24010,V116,0,EmbryonVideoClassif/Frames/V116/11.png,11.png,21.5
24011,V116,0,EmbryonVideoClassif/Frames/V116/12.png,12.png,21.5
24012,V116,0,EmbryonVideoClassif/Frames/V116/13.png,13.png,21.5
24013,V116,0,EmbryonVideoClassif/Frames/V116/14.png,14.png,21.5
24014,V116,0,EmbryonVideoClassif/Frames/V116/15.png,15.png,21.5
24015,V116,0,EmbryonVideoClassif/Frames/V116/16.png,16.png,21.5
24016,V116,0,EmbryonVideoClassif/Frames/V116/17.png,17.png,21.5
24017,V116,0,EmbryonVideoClassif/Frames/V116/18.png,18.png,21.5
24018,V116,0,EmbryonVideoClassif/Frames/V116/19.png,19.png,21.5
24019,V116,0,EmbryonVideoClassif/Frames/V116/20.png,20.png,21.5
24020,V116,0,EmbryonVideoClassif/Frames/V116/21.png,21.png,21.5
24021,V116,0,EmbryonVideoClassif/Frames/V116/22.png,22.png,21.5
24022,V116,0,EmbryonVideoClassif/Frames/V116/23.png,23.png,21.5
24023,V116,0,EmbryonVideoClassif/Frames/V116/24.png,24.png,21.5
24024,V116,0,EmbryonVideoClassif/Frames/V116/25.png,25.png,21.5
24025,V116,0,EmbryonVideoClassif/Frames/V116/26.png,26.png,21.5
24026,V116,0,EmbryonVideoClassif/Frames/V116/27.png,27.png,21.5
24027,V116,0,EmbryonVideoClassif/Frames/V116/28.png,28.png,21.5
24028,V116,0,EmbryonVideoClassif/Frames/V116/29.png,29.png,21.5
